date,phu_name,phu_num,outbreak_group,number_ongoing_outbreaks
2021-02-13,EASTERN ONTARIO,2258,1 Congregate Care,12
2021-02-13,EASTERN ONTARIO,2258,4 Workplace,3
2021-02-13,HALDIMAND-NORFOLK,2234,6 Other/Unknown,3
2021-02-13,HALDIMAND-NORFOLK,2234,3 Education,2
2021-02-13,HALDIMAND-NORFOLK,2234,1 Congregate Care,6
2021-02-13,HALDIMAND-NORFOLK,2234,4 Workplace,2
2021-02-13,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4 Workplace,1
2021-02-13,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,2
2021-02-13,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,6
2021-02-13,HALTON REGION,2236,4 Workplace,6
2021-02-13,HALTON REGION,2236,3 Education,3
2021-02-13,HALTON REGION,2236,2 Congregate Living,9
2021-02-13,HALTON REGION,2236,1 Congregate Care,13
2021-02-13,HURON PERTH,5183,3 Education,1
2021-02-13,HURON PERTH,5183,1 Congregate Care,5
2021-02-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2021-02-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6 Other/Unknown,1
2021-02-13,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,1
2021-02-13,LAMBTON COUNTY,2242,4 Workplace,1
2021-02-13,LAMBTON COUNTY,2242,2 Congregate Living,1
2021-02-13,LAMBTON COUNTY,2242,1 Congregate Care,7
2021-02-13,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,2 Congregate Living,1
2021-02-13,MIDDLESEX-LONDON,2244,4 Workplace,12
2021-02-13,MIDDLESEX-LONDON,2244,3 Education,2
2021-02-13,MIDDLESEX-LONDON,2244,2 Congregate Living,8
2021-02-13,MIDDLESEX-LONDON,2244,1 Congregate Care,11
2021-02-13,MIDDLESEX-LONDON,2244,5 Recreational,2
2021-02-13,NIAGARA REGION,2246,6 Other/Unknown,1
2021-02-13,NIAGARA REGION,2246,4 Workplace,17
2021-02-13,NIAGARA REGION,2246,5 Recreational,1
2021-02-13,NIAGARA REGION,2246,3 Education,2
2021-02-13,NIAGARA REGION,2246,2 Congregate Living,2
2021-02-13,NIAGARA REGION,2246,1 Congregate Care,20
2021-02-13,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,1
2021-02-13,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,1
2021-02-13,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2021-02-13,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,4
2021-02-13,PEEL REGION,2253,6 Other/Unknown,2
2021-02-13,PEEL REGION,2253,5 Recreational,1
2021-02-13,PEEL REGION,2253,4 Workplace,41
2021-02-13,PEEL REGION,2253,3 Education,9
2021-02-13,PEEL REGION,2253,2 Congregate Living,18
2021-02-13,PEEL REGION,2253,1 Congregate Care,29
2021-02-13,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,2
2021-02-13,PORCUPINE,2256,6 Other/Unknown,1
2021-02-13,PORCUPINE,2256,4 Workplace,1
2021-02-13,PORCUPINE,2256,1 Congregate Care,1
2021-02-13,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
2021-02-13,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,2
2021-02-13,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,5
2021-02-13,SIMCOE MUSKOKA DISTRICT,2260,3 Education,1
2021-02-13,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,1
2021-02-13,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,13
2021-02-13,SUDBURY AND DISTRICT,2261,3 Education,1
2021-02-13,SUDBURY AND DISTRICT,2261,1 Congregate Care,5
2021-02-13,THUNDER BAY DISTRICT,2262,6 Other/Unknown,1
2021-02-13,THUNDER BAY DISTRICT,2262,3 Education,1
2021-02-13,THUNDER BAY DISTRICT,2262,2 Congregate Living,2
2021-02-13,THUNDER BAY DISTRICT,2262,1 Congregate Care,1
2021-02-13,TIMISKAMING,2263,1 Congregate Care,1
2021-02-13,TORONTO,3895,6 Other/Unknown,1
2021-02-13,TORONTO,3895,4 Workplace,27
2021-02-13,TORONTO,3895,3 Education,20
2021-02-13,TORONTO,3895,2 Congregate Living,15
2021-02-13,TORONTO,3895,1 Congregate Care,85
2021-02-13,WATERLOO REGION,2265,6 Other/Unknown,2
2021-02-13,WATERLOO REGION,2265,4 Workplace,6
2021-02-13,WATERLOO REGION,2265,3 Education,2
2021-02-13,WATERLOO REGION,2265,2 Congregate Living,6
2021-02-13,WATERLOO REGION,2265,1 Congregate Care,18
2021-02-13,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,5
2021-02-13,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,6
2021-02-13,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,16
2021-02-13,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,1
2021-02-13,WINDSOR-ESSEX COUNTY,2268,5 Recreational,1
2021-02-13,WINDSOR-ESSEX COUNTY,2268,4 Workplace,6
2021-02-13,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,1
2021-02-13,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,9
2021-02-13,YORK REGION,2270,6 Other/Unknown,1
2021-02-13,YORK REGION,2270,5 Recreational,6
2021-02-13,YORK REGION,2270,4 Workplace,35
2021-02-13,YORK REGION,2270,3 Education,14
2021-02-13,YORK REGION,2270,2 Congregate Living,12
2021-02-13,YORK REGION,2270,1 Congregate Care,30
2021-02-14,ALGOMA DISTRICT,2226,5 Recreational,1
2021-02-14,ALGOMA DISTRICT,2226,4 Workplace,1
2021-02-14,ALGOMA DISTRICT,2226,1 Congregate Care,2
2021-02-14,BRANT COUNTY,2227,5 Recreational,1
2021-02-14,BRANT COUNTY,2227,4 Workplace,1
2021-02-14,BRANT COUNTY,2227,2 Congregate Living,1
2021-02-14,BRANT COUNTY,2227,1 Congregate Care,1
2021-02-14,CHATHAM-KENT,2240,1 Congregate Care,2
2021-02-14,CITY OF HAMILTON,2237,1 Congregate Care,9
2021-02-14,CITY OF HAMILTON,2237,4 Workplace,1
2021-02-14,CITY OF HAMILTON,2237,2 Congregate Living,4
2021-02-14,CITY OF HAMILTON,2237,5 Recreational,1
2021-02-14,CITY OF HAMILTON,2237,3 Education,1
2021-02-14,CITY OF OTTAWA,2251,2 Congregate Living,8
2021-02-14,CITY OF OTTAWA,2251,3 Education,5
2021-02-14,CITY OF OTTAWA,2251,4 Workplace,6
2021-02-14,CITY OF OTTAWA,2251,1 Congregate Care,12
2021-02-14,DURHAM REGION,2230,1 Congregate Care,17
2021-02-14,DURHAM REGION,2230,4 Workplace,7
2021-02-14,DURHAM REGION,2230,3 Education,3
2021-02-14,DURHAM REGION,2230,2 Congregate Living,1
2021-02-14,EASTERN ONTARIO,2258,1 Congregate Care,12
2021-02-14,EASTERN ONTARIO,2258,4 Workplace,3
2021-02-14,EASTERN ONTARIO,2258,2 Congregate Living,2
2021-02-14,HALDIMAND-NORFOLK,2234,4 Workplace,2
2021-02-14,HALDIMAND-NORFOLK,2234,1 Congregate Care,5
2021-02-14,HALDIMAND-NORFOLK,2234,3 Education,2
2021-02-14,HALDIMAND-NORFOLK,2234,6 Other/Unknown,3
2021-02-14,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4 Workplace,1
2021-02-14,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,1
2021-02-14,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,6
2021-02-14,HALTON REGION,2236,3 Education,3
2021-02-14,HALTON REGION,2236,4 Workplace,6
2021-02-14,HALTON REGION,2236,1 Congregate Care,13
2021-02-14,HALTON REGION,2236,2 Congregate Living,9
2021-02-14,HURON PERTH,5183,3 Education,1
2021-02-14,HURON PERTH,5183,1 Congregate Care,5
2021-02-14,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,1
2021-02-14,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6 Other/Unknown,1
2021-02-14,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2021-02-14,LAMBTON COUNTY,2242,2 Congregate Living,1
2021-02-14,LAMBTON COUNTY,2242,1 Congregate Care,7
2021-02-14,LAMBTON COUNTY,2242,4 Workplace,1
2021-02-14,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,2 Congregate Living,1
2021-02-14,MIDDLESEX-LONDON,2244,1 Congregate Care,10
2021-02-14,MIDDLESEX-LONDON,2244,2 Congregate Living,8
2021-02-14,MIDDLESEX-LONDON,2244,5 Recreational,2
2021-02-14,MIDDLESEX-LONDON,2244,4 Workplace,12
2021-02-14,MIDDLESEX-LONDON,2244,3 Education,2
2021-02-14,NIAGARA REGION,2246,5 Recreational,1
2021-02-14,NIAGARA REGION,2246,6 Other/Unknown,1
2021-02-14,NIAGARA REGION,2246,3 Education,1
2021-02-14,NIAGARA REGION,2246,2 Congregate Living,1
2021-02-14,NIAGARA REGION,2246,4 Workplace,16
2021-02-14,NIAGARA REGION,2246,1 Congregate Care,18
2021-02-14,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,1
2021-02-14,NORTHWESTERN,2249,6 Other/Unknown,1
2021-02-14,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,1
2021-02-14,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,4
2021-02-14,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2021-02-14,PEEL REGION,2253,1 Congregate Care,26
2021-02-14,PEEL REGION,2253,4 Workplace,41
2021-02-14,PEEL REGION,2253,6 Other/Unknown,2
2021-02-14,PEEL REGION,2253,2 Congregate Living,17
2021-02-14,PEEL REGION,2253,5 Recreational,1
2021-02-14,PEEL REGION,2253,3 Education,7
2021-02-14,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
2021-02-14,PORCUPINE,2256,4 Workplace,1
2021-02-14,PORCUPINE,2256,6 Other/Unknown,1
2021-02-14,PORCUPINE,2256,1 Congregate Care,1
2021-02-14,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
2021-02-14,SIMCOE MUSKOKA DISTRICT,2260,3 Education,1
2021-02-14,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,2
2021-02-14,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,5
2021-02-14,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,1
2021-02-14,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,13
2021-02-14,SUDBURY AND DISTRICT,2261,3 Education,1
2021-02-14,SUDBURY AND DISTRICT,2261,1 Congregate Care,5
2021-02-14,THUNDER BAY DISTRICT,2262,6 Other/Unknown,1
2021-02-14,THUNDER BAY DISTRICT,2262,3 Education,1
2021-02-14,THUNDER BAY DISTRICT,2262,2 Congregate Living,2
2021-02-14,THUNDER BAY DISTRICT,2262,1 Congregate Care,1
2021-02-14,TIMISKAMING,2263,1 Congregate Care,1
2021-02-14,TORONTO,3895,6 Other/Unknown,2
2021-02-14,TORONTO,3895,4 Workplace,29
2021-02-14,TORONTO,3895,3 Education,20
2021-02-14,TORONTO,3895,2 Congregate Living,17
2021-02-14,TORONTO,3895,1 Congregate Care,82
2021-02-14,WATERLOO REGION,2265,6 Other/Unknown,2
2021-02-14,WATERLOO REGION,2265,4 Workplace,5
2021-02-14,WATERLOO REGION,2265,3 Education,2
2021-02-14,WATERLOO REGION,2265,2 Congregate Living,6
2021-02-14,WATERLOO REGION,2265,1 Congregate Care,16
2021-02-14,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,5
2021-02-14,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,6
2021-02-14,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,16
2021-02-14,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,1
2021-02-14,WINDSOR-ESSEX COUNTY,2268,5 Recreational,1
2021-02-14,WINDSOR-ESSEX COUNTY,2268,4 Workplace,6
2021-02-14,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,1
2021-02-14,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,10
2021-02-14,YORK REGION,2270,6 Other/Unknown,1
2021-02-14,YORK REGION,2270,5 Recreational,6
2021-02-14,YORK REGION,2270,4 Workplace,36
2021-02-14,YORK REGION,2270,3 Education,14
2021-02-14,YORK REGION,2270,2 Congregate Living,12
2021-02-14,YORK REGION,2270,1 Congregate Care,29
2021-02-15,ALGOMA DISTRICT,2226,5 Recreational,1
2021-02-15,ALGOMA DISTRICT,2226,1 Congregate Care,2
2021-02-15,ALGOMA DISTRICT,2226,4 Workplace,1
2021-02-15,BRANT COUNTY,2227,5 Recreational,1
2021-02-15,BRANT COUNTY,2227,4 Workplace,1
2021-02-15,BRANT COUNTY,2227,1 Congregate Care,1
2021-02-15,BRANT COUNTY,2227,2 Congregate Living,1
2021-02-15,CHATHAM-KENT,2240,1 Congregate Care,2
2021-02-15,CITY OF HAMILTON,2237,2 Congregate Living,4
2021-02-15,CITY OF HAMILTON,2237,3 Education,1
2021-02-15,CITY OF HAMILTON,2237,5 Recreational,1
2021-02-15,CITY OF HAMILTON,2237,1 Congregate Care,9
2021-02-15,CITY OF HAMILTON,2237,4 Workplace,1
2021-02-15,CITY OF OTTAWA,2251,2 Congregate Living,8
2021-02-15,CITY OF OTTAWA,2251,3 Education,4
2021-02-15,CITY OF OTTAWA,2251,1 Congregate Care,10
2021-02-15,CITY OF OTTAWA,2251,4 Workplace,7
2021-02-15,DURHAM REGION,2230,2 Congregate Living,1
2021-02-15,DURHAM REGION,2230,1 Congregate Care,15
2021-02-15,DURHAM REGION,2230,4 Workplace,5
2021-02-15,DURHAM REGION,2230,3 Education,3
2021-02-15,EASTERN ONTARIO,2258,4 Workplace,3
2021-02-15,EASTERN ONTARIO,2258,2 Congregate Living,2
2021-02-15,EASTERN ONTARIO,2258,1 Congregate Care,12
2021-02-15,HALDIMAND-NORFOLK,2234,3 Education,2
2021-02-15,HALDIMAND-NORFOLK,2234,4 Workplace,2
2021-02-15,HALDIMAND-NORFOLK,2234,1 Congregate Care,4
2021-02-15,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4 Workplace,1
2021-02-15,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,1
2021-02-15,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,6
2021-02-15,HALTON REGION,2236,4 Workplace,6
2021-02-15,HALTON REGION,2236,2 Congregate Living,8
2021-02-15,HALTON REGION,2236,3 Education,3
2021-02-15,HALTON REGION,2236,1 Congregate Care,12
2021-02-15,HURON PERTH,5183,4 Workplace,1
2021-02-15,HURON PERTH,5183,3 Education,1
2021-02-15,HURON PERTH,5183,1 Congregate Care,5
2021-02-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6 Other/Unknown,1
2021-02-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2021-02-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,1
2021-02-15,LAMBTON COUNTY,2242,4 Workplace,1
2021-02-15,LAMBTON COUNTY,2242,2 Congregate Living,1
2021-02-15,LAMBTON COUNTY,2242,1 Congregate Care,7
2021-02-15,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,2 Congregate Living,1
2021-02-15,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,1
2021-02-15,MIDDLESEX-LONDON,2244,5 Recreational,2
2021-02-15,MIDDLESEX-LONDON,2244,4 Workplace,12
2021-02-15,MIDDLESEX-LONDON,2244,3 Education,2
2021-02-15,MIDDLESEX-LONDON,2244,2 Congregate Living,7
2021-02-15,MIDDLESEX-LONDON,2244,1 Congregate Care,11
2021-02-15,NIAGARA REGION,2246,6 Other/Unknown,1
2021-02-15,NIAGARA REGION,2246,4 Workplace,16
2021-02-15,NIAGARA REGION,2246,5 Recreational,1
2021-02-15,NIAGARA REGION,2246,3 Education,1
2021-02-15,NIAGARA REGION,2246,2 Congregate Living,1
2021-02-15,NIAGARA REGION,2246,1 Congregate Care,18
2021-02-15,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,1
2021-02-15,NORTHWESTERN,2249,6 Other/Unknown,1
2021-02-15,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2021-02-15,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,4
2021-02-15,PEEL REGION,2253,6 Other/Unknown,1
2021-02-15,PEEL REGION,2253,5 Recreational,3
2021-02-15,PEEL REGION,2253,4 Workplace,41
2021-02-15,PEEL REGION,2253,3 Education,8
2021-02-15,PEEL REGION,2253,2 Congregate Living,17
2021-02-15,PEEL REGION,2253,1 Congregate Care,25
2021-02-15,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
2021-02-15,PORCUPINE,2256,6 Other/Unknown,1
2021-02-15,PORCUPINE,2256,4 Workplace,1
2021-02-15,PORCUPINE,2256,1 Congregate Care,2
2021-02-15,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
2021-02-15,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,5
2021-02-15,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,1
2021-02-15,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,13
2021-02-15,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,2
2021-02-15,SIMCOE MUSKOKA DISTRICT,2260,3 Education,1
2021-02-15,SUDBURY AND DISTRICT,2261,3 Education,1
2021-02-15,SUDBURY AND DISTRICT,2261,1 Congregate Care,5
2021-02-15,THUNDER BAY DISTRICT,2262,3 Education,1
2021-02-15,THUNDER BAY DISTRICT,2262,2 Congregate Living,2
2021-02-15,THUNDER BAY DISTRICT,2262,1 Congregate Care,1
2021-02-15,THUNDER BAY DISTRICT,2262,6 Other/Unknown,1
2021-02-15,TIMISKAMING,2263,1 Congregate Care,1
2021-02-15,TORONTO,3895,6 Other/Unknown,1
2021-02-15,TORONTO,3895,4 Workplace,24
2021-02-15,TORONTO,3895,3 Education,21
2021-02-15,TORONTO,3895,2 Congregate Living,16
2021-02-15,TORONTO,3895,1 Congregate Care,82
2021-02-15,WATERLOO REGION,2265,6 Other/Unknown,1
2021-02-15,WATERLOO REGION,2265,4 Workplace,3
2021-02-15,WATERLOO REGION,2265,3 Education,3
2021-02-15,WATERLOO REGION,2265,2 Congregate Living,6
2021-02-15,WATERLOO REGION,2265,1 Congregate Care,13
2021-02-15,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,5
2021-02-15,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,6
2021-02-15,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,16
2021-02-15,WINDSOR-ESSEX COUNTY,2268,5 Recreational,1
2021-02-15,WINDSOR-ESSEX COUNTY,2268,4 Workplace,6
2021-02-15,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,2
2021-02-15,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,10
2021-02-15,YORK REGION,2270,6 Other/Unknown,1
2021-02-15,YORK REGION,2270,5 Recreational,5
2021-02-15,YORK REGION,2270,4 Workplace,34
2021-02-15,YORK REGION,2270,3 Education,15
2021-02-15,YORK REGION,2270,2 Congregate Living,11
2021-02-15,YORK REGION,2270,1 Congregate Care,28
2021-02-16,ALGOMA DISTRICT,2226,5 Recreational,1
2021-02-16,ALGOMA DISTRICT,2226,4 Workplace,1
2021-02-16,ALGOMA DISTRICT,2226,1 Congregate Care,2
2021-02-16,BRANT COUNTY,2227,5 Recreational,1
2021-02-16,BRANT COUNTY,2227,4 Workplace,2
2021-02-16,BRANT COUNTY,2227,2 Congregate Living,1
2021-02-16,BRANT COUNTY,2227,1 Congregate Care,1
2021-02-16,CHATHAM-KENT,2240,1 Congregate Care,2
2021-02-16,CITY OF HAMILTON,2237,1 Congregate Care,9
2021-02-16,CITY OF HAMILTON,2237,5 Recreational,1
2021-02-16,CITY OF HAMILTON,2237,4 Workplace,1
2021-02-16,CITY OF HAMILTON,2237,3 Education,1
2021-02-16,CITY OF HAMILTON,2237,2 Congregate Living,4
2021-02-16,CITY OF OTTAWA,2251,2 Congregate Living,8
2021-02-16,CITY OF OTTAWA,2251,1 Congregate Care,11
2021-02-16,CITY OF OTTAWA,2251,3 Education,4
2021-02-16,CITY OF OTTAWA,2251,4 Workplace,7
2021-02-16,DURHAM REGION,2230,4 Workplace,5
2021-02-16,DURHAM REGION,2230,3 Education,3
2021-02-16,DURHAM REGION,2230,2 Congregate Living,1
2021-02-16,DURHAM REGION,2230,1 Congregate Care,14
2021-02-16,EASTERN ONTARIO,2258,1 Congregate Care,12
2021-02-16,EASTERN ONTARIO,2258,2 Congregate Living,2
2021-02-16,EASTERN ONTARIO,2258,4 Workplace,3
2021-02-16,HALDIMAND-NORFOLK,2234,3 Education,2
2021-02-16,HALDIMAND-NORFOLK,2234,1 Congregate Care,2
2021-02-16,HALDIMAND-NORFOLK,2234,4 Workplace,2
2021-02-16,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,1
2021-02-16,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1 Congregate Care,4
2021-02-16,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4 Workplace,1
2021-02-16,HALTON REGION,2236,1 Congregate Care,12
2021-02-16,HALTON REGION,2236,4 Workplace,6
2021-02-16,HALTON REGION,2236,3 Education,3
2021-02-16,HALTON REGION,2236,2 Congregate Living,8
2021-02-16,HURON PERTH,5183,3 Education,1
2021-02-16,HURON PERTH,5183,1 Congregate Care,5
2021-02-16,HURON PERTH,5183,4 Workplace,1
2021-02-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2021-02-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2 Congregate Living,1
2021-02-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6 Other/Unknown,1
2021-02-16,LAMBTON COUNTY,2242,1 Congregate Care,7
2021-02-16,LAMBTON COUNTY,2242,4 Workplace,1
2021-02-16,LAMBTON COUNTY,2242,2 Congregate Living,1
2021-02-16,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,2 Congregate Living,1
2021-02-16,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,1
2021-02-16,MIDDLESEX-LONDON,2244,2 Congregate Living,7
2021-02-16,MIDDLESEX-LONDON,2244,4 Workplace,11
2021-02-16,MIDDLESEX-LONDON,2244,5 Recreational,2
2021-02-16,MIDDLESEX-LONDON,2244,3 Education,2
2021-02-16,MIDDLESEX-LONDON,2244,1 Congregate Care,11
2021-02-16,NIAGARA REGION,2246,1 Congregate Care,16
2021-02-16,NIAGARA REGION,2246,5 Recreational,1
2021-02-16,NIAGARA REGION,2246,6 Other/Unknown,1
2021-02-16,NIAGARA REGION,2246,4 Workplace,16
2021-02-16,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,1
2021-02-16,NORTHWESTERN,2249,6 Other/Unknown,1
2021-02-16,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2021-02-16,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,3
2021-02-16,PEEL REGION,2253,3 Education,8
2021-02-16,PEEL REGION,2253,6 Other/Unknown,1
2021-02-16,PEEL REGION,2253,5 Recreational,3
2021-02-16,PEEL REGION,2253,4 Workplace,41
2021-02-16,PEEL REGION,2253,2 Congregate Living,17
2021-02-16,PEEL REGION,2253,1 Congregate Care,21
2021-02-16,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
2021-02-16,PORCUPINE,2256,6 Other/Unknown,1
2021-02-16,PORCUPINE,2256,1 Congregate Care,2
2021-02-16,PORCUPINE,2256,4 Workplace,1
2021-02-16,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
2021-02-16,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,1
2021-02-16,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,2
2021-02-16,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,5
2021-02-16,SIMCOE MUSKOKA DISTRICT,2260,3 Education,1
2021-02-16,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,13
2021-02-16,SUDBURY AND DISTRICT,2261,3 Education,1
2021-02-16,SUDBURY AND DISTRICT,2261,1 Congregate Care,5
2021-02-16,THUNDER BAY DISTRICT,2262,6 Other/Unknown,1
2021-02-16,THUNDER BAY DISTRICT,2262,3 Education,1
2021-02-16,THUNDER BAY DISTRICT,2262,2 Congregate Living,2
2021-02-16,THUNDER BAY DISTRICT,2262,1 Congregate Care,1
2021-02-16,TIMISKAMING,2263,1 Congregate Care,1
2021-02-16,TORONTO,3895,6 Other/Unknown,2
2021-02-16,TORONTO,3895,4 Workplace,22
2021-02-16,TORONTO,3895,3 Education,22
2021-02-16,TORONTO,3895,2 Congregate Living,16
2021-02-16,TORONTO,3895,1 Congregate Care,79
2021-02-16,WATERLOO REGION,2265,4 Workplace,3
2021-02-16,WATERLOO REGION,2265,3 Education,3
2021-02-16,WATERLOO REGION,2265,2 Congregate Living,5
2021-02-16,WATERLOO REGION,2265,1 Congregate Care,14
2021-02-16,WATERLOO REGION,2265,6 Other/Unknown,1
2021-02-16,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,5
2021-02-16,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,6
2021-02-16,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,15
2021-02-16,WINDSOR-ESSEX COUNTY,2268,5 Recreational,1
2021-02-16,WINDSOR-ESSEX COUNTY,2268,4 Workplace,6
2021-02-16,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,2
2021-02-16,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,10
2021-02-16,YORK REGION,2270,6 Other/Unknown,2
2021-02-16,YORK REGION,2270,5 Recreational,5
2021-02-16,YORK REGION,2270,4 Workplace,34
2021-02-16,YORK REGION,2270,3 Education,16
2021-02-16,YORK REGION,2270,2 Congregate Living,12
2021-02-16,YORK REGION,2270,1 Congregate Care,27
2021-02-17,ALGOMA DISTRICT,2226,5 Recreational,1
2021-02-17,ALGOMA DISTRICT,2226,2 Congregate Living,1
2021-02-17,ALGOMA DISTRICT,2226,1 Congregate Care,2
2021-02-17,BRANT COUNTY,2227,4 Workplace,2
2021-02-17,BRANT COUNTY,2227,5 Recreational,1
2021-02-17,BRANT COUNTY,2227,1 Congregate Care,1
2021-02-17,CHATHAM-KENT,2240,1 Congregate Care,2
2021-02-17,CITY OF HAMILTON,2237,3 Education,1
2021-02-17,CITY OF HAMILTON,2237,4 Workplace,2
2021-02-17,CITY OF HAMILTON,2237,5 Recreational,1
2021-02-17,CITY OF HAMILTON,2237,1 Congregate Care,8
2021-02-17,CITY OF HAMILTON,2237,2 Congregate Living,6
2021-02-17,CITY OF OTTAWA,2251,1 Congregate Care,11
2021-02-17,CITY OF OTTAWA,2251,4 Workplace,6
2021-02-17,CITY OF OTTAWA,2251,3 Education,3
2021-02-17,CITY OF OTTAWA,2251,2 Congregate Living,8
2021-02-17,DURHAM REGION,2230,4 Workplace,4
2021-02-17,DURHAM REGION,2230,2 Congregate Living,2
2021-02-17,DURHAM REGION,2230,3 Education,3
2021-02-17,DURHAM REGION,2230,1 Congregate Care,13
